1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,0,0,0,1,1,1
1,1,1,1,2_315,0,0,0,0,0,0,1,1
1,1,1,0,0,0,0,0,1,0,0,0,1
0,1,1,0,0,0,1,1,1,0,0,0,1
0,1,0,0,0,1,1,1,0,0,2_180,1,1
0,0,0,0,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,1,1,1,0,0,0,0,0,1,1,1
1,1,1,1,1,1,1,0,0,1,1,1,1
1,1,1,1,1,1,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,0,0,1,1,1
1,1,1,1,0,0,0,0,0,0,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,0,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,1,1,1,1,1,1
1,1,1,1,1,0,0,0,1,1,1,1,1
1,1,1,1,1,0,0,0,0,0,1,1,1
0,1,1,1,1,0,0,0,0,0,2_225,1,1
0,0,1,1,0,0,0,1,0,0,0,1,1
0,0,0,1,0,0,1,1,1,0,0,0,1
0,0,0,0,0,0,1,1,1,0,0,0,1
0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,1,1,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,2_90,0,0,0,1,1
1,1,1,1,1,1,1,1,0,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,0,0,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,1,1,1,1,1,1
1,1,0,0,0,0,0,0,1,1,1,1,1
1,0,0,0,0,0,0,1,1,1,1,1,0
1,1,0,0,1,1,1,1,1,0,0,0,0
1,1,0,0,0,1,1,1,0,0,0,0,0
1,2_315,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,1,1,0,1,1
1,1,0,0,0,2_135,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,0,0,2_225,1,1,0,1,1,1,1
1,0,0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0,1,1,0
1,0,0,0,0,0,0,1,0,0,0,0,0
1,2_45,0,0,0,0,1,1,0,0,0,0,0
1,1,0,0,0,1,1,1,0,0,0,0,0
1,1,0,0,0,0,1,1,1,0,1,0,0
1,1,1,0,0,0,0,1,1,1,1,1,0
1,1,1,1,0,0,0,0,1,1,1,1,1
1,1,0,0,0,0,0,0,1,1,1,1,1
1,1,1,0,0,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,0,0,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,2_315,0,0,0,1,1
1,1,0,1,1,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,2_135,1
0,0,0,0,0,1,1,1,0,0,0,1,1
0,0,0,0,1,1,1,1,1,0,0,1,1
0,1,1,1,1,1,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,0,0,1,1
1,1,1,1,1,1,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,0,0,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,0,0,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,0,0,1,1,1
1,1,1,1,1,0,0,0,0,0,0,1,1
1,1,1,1,1,0,0,0,0,1,1,1,1
0,1,1,1,1,1,0,0,0,0,1,1,1
0,0,1,0,1,1,1,0,0,0,0,1,1
0,0,0,0,0,1,1,1,0,0,0,1,1
0,0,0,0,0,1,1,0,0,0,0,2_225,1
0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,1,2_45,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,0,0,1,1,1
1,1,1,0,0,0,1,1,0,0,1,1,1
1,1,0,0,0,1,1,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,1,0,0,0,0
1,1,2_0,0,0,1,1,1,1,1,0,0,0
1,1,0,0,0,0,2_225,1,1,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,0,0,0,0,0,1,0,1
1,1,1,1,1,2_90,0,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1
1,1,1,1,0,0,2_270,0,0,0,1,1,1
1,1,1,0,0,0,0,0,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,0,0,1
1,2_0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,2_135,1,0,0,1,1,0,0
1,0,0,0,1,1,1,0,0,0,1,0,0
1,1,0,0,0,1,1,1,0,0,0,0,0
1,1,0,0,0,0,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,0,0,1,1,1
1,1,0,0,0,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,0,2_270,1,1,1,1,1
1,0,1,0,0,0,0,0,0,1,1,1,1
1,0,0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,1,0,0,0,0,0,1,1
0,0,0,0,1,1,2_45,0,0,0,0,1,1
0,0,0,1,1,1,1,1,0,0,2_180,1,1
0,0,0,0,1,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,1,1,0,0,0,1,1
1,1,1,0,0,1,1,0,0,0,1,1,1
1,1,1,0,0,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,0,0,0,1,1
1,1,1,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,0,0,0,1,1
0,0,0,0,0,1,1,1,0,0,0,1,1
0,0,1,0,0,0,1,1,1,0,0,0,1
0,0,1,1,0,0,1,2_315,0,0,0,0,1
0,0,0,1,0,0,1,0,0,0,0,2_135,1
1,0,0,0,0,0,0,0,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,1,1,1
1,1,1,0,0,0,2_90,0,0,1,1,1,1
1,1,1,1,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,0,0,0,0,1,1,1,1,1
1,1,1,0,0,0,0,0,0,1,1,1,1
1,1,2_315,0,0,0,0,0,0,0,1,1,1
1,1,0,0,0,0,1,0,0,0,1,1,1
1,0,0,0,0,1,1,0,0,0,1,1,1
1,0,0,0,0,0,1,1,0,0,0,1,1
1,1,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,1,1,0,0,0,0,1,1
1,1,1,1,1,0,1,0,0,0,1,1,1
1,1,1,1,0,0,0,0,0,2_135,1,1,1
1,1,1,0,0,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,0,0,1,1,1
1,1,1,1,1,0,0,0,0,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,0,1,1,1,1
1,1,1,1,1,1,0,0,0,0,2_225,1,1
1,1,0,1,1,1,1,0,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0,1,0,0,0,0
0,0,0,0,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2_45,0,0,0,0,0,0,0,1,1
1,1,1,1,1,0,0,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,0,0,0,0,1,1,1,1,1
1,1,1,0,0,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,0,0,1,1,1
1,1,1,2_315,0,0,0,0,0,1,1,1,1
1,1,1,0,0,0,1,0,1,1,1,1,1
1,1,0,0,0,0,1,1,1,1,1,1,1
1,1,0,0,0,1,1,1,0,1,0,1,1
1,1,0,0,0,1,1,0,0,0,0,0,1
1,1,1,0,0,0,1,1,0,0,0,0,1
1,1,1,0,0,0,1,0,0,0,0,1,1
1,1,1,0,0,0,0,0,0,0,2_135,1,1
1,1,1,1,0,0,0,0,0,0,1,1,1
1,1,1,1,1,0,0,0,0,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,0,0,1,1,1,1,1
1,1,0,0,0,0,0,0,0,2_225,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,1,1,1,1,1,1,0,0,0,0
0,0,0,0,1,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,1,0,0,0,1
1,0,0,0,0,0,1,1,1,1,0,1,1
1,1,2_45,0,0,0,0,1,1,1,1,1,1
1,1,1,1,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,1,1,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,1,1,1,1,1
1,1,0,1,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0,1,1,1
1,2_0,0,0,0,0,1,1,0,0,0,1,1
1,0,0,0,0,1,1,1,0,0,0,1,1
1,1,1,0,0,1,1,0,0,2_135,1,1,1
1,1,0,0,0,0,0,0,0,1,1,1,1
1,1,1,0,0,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,2_270,0,1,1,1,1,1
1,1,1,0,1,0,0,0,0,1,1,1,1
1,1,0,0,0,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,1,1,0,0,0,0,1,0,0
0,0,0,0,1,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,1,0,0,0
1,1,1,1,2_45,0,0,0,0,1,1,1,1
1,1,1,1,1,0,0,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,0,0,0,0,0,0,1,1,1
1,1,1,1,0,0,0,0,0,0,0,1,1
1,1,1,2_315,0,0,1,1,0,0,1,1,1
1,1,0,0,0,1,1,1,0,0,0,0,1
1,1,0,0,0,1,1,0,0,0,0,2_180,1
1,1,1,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,0,0,0,0,1,0,1,1
1,1,1,1,1,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,1,1,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,0,1,1,1,1,1
1,1,1,1,0,0,0,0,2_225,1,1,1,1
0,0,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,1,0,0,0,0,1,1,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,0,1,1
1,1,1,1,0,0,0,0,1,0,1,1,1
1,1,1,1,1,0,2_90,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,0,0,0,0,0,1,1,1,1
1,1,0,1,1,0,0,0,0,0,1,1,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,1,0,0,0,1,0,0,0,1,1
1,0,0,0,0,0,1,1,1,0,0,1,1
1,1,0,0,0,0,0,1,1,0,0,0,1
1,0,0,0,0,0,0,1,2_315,0,0,0,1
1,1,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,2_0,0,0,0,0,1,0,1
1,1,1,1,1,0,0,0,0,0,1,1,1
1,1,1,0,0,0,0,0,0,2_135,1,1,1
1,1,1,1,0,0,0,1,1,1,1,1,1
1,1,1,0,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,1,0,0,0,1,1
1,1,1,1,1,0,0,0,0,0,0,0,1
0,1,0,1,1,0,0,0,0,1,0,1,1
0,0,0,1,1,1,0,0,0,0,1,1,0
0,0,0,0,2_270,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,1,1,1,1,1,0,0
1,1,0,0,0,0,2_225,1,1,0,0,0,0
1,1,2_45,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,0,0,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,0,0,0,0,0,1,1,1
1,1,1,1,1,1,0,0,0,1,1,1,1
1,1,1,2_315,0,0,0,0,0,0,1,1,1
1,1,1,0,0,0,0,0,1,1,1,1,1
1,0,1,0,0,0,0,2_180,1,1,1,1,1
1,0,0,0,0,0,0,0,1,0,0,1,1
1,0,0,0,2_135,1,0,0,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,1,1
1,1,0,0,1,1,1,0,0,0,0,0,1
1,1,0,0,0,1,0,0,0,1,0,0,1
1,1,0,0,0,1,0,0,1,0,0,0,1
1,1,1,0,0,0,0,0,1,1,0,1,1
1,1,1,1,0,0,0,0,0,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,0,0,0,0,0,0,1,1,1,1,1
1,0,0,0,0,0,0,0,0,0,2_225,1,1
0,0,0,0,1,1,2_45,0,0,0,0,1,1
0,0,1,1,1,1,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2_90,0,0,0,0
0,1,1,0,0,0,0,1,1,1,0,0,0
1,1,0,1,0,0,0,0,1,1,0,1,0
1,0,0,0,0,0,0,0,1,1,1,1,1
1,1,0,0,0,1,0,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,0,0,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,1,1,1,1,1
1,1,0,1,1,1,0,0,1,1,1,1,1
1,0,0,0,1,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,0,1,1,1,1,0
0,0,1,0,0,0,2_135,1,1,0,0,1,0
0,0,1,0,0,0,1,1,2_315,0,0,0,0
0,1,1,0,0,1,1,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,1,0,0
1,1,1,1,1,1,0,0,0,0,1,1,1
1,1,1,1,1,1,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,0,0,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,1,1,0,0,0,0,1,1,1
1,1,1,1,0,1,1,1,0,0,0,1,1
1,1,1,1,0,0,0,0,0,0,1,1,1
0,1,1,1,1,0,0,0,0,1,1,1,0
0,0,1,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0,1,1,2_45,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0
0,1,0,0,0,0,2_225,1,1,0,1,1,0
1,1,1,0,0,0,0,0,1,1,1,1,1
1,1,1,1,1,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,1,1,1,1,1,1
1,1,1,1,0,0,0,0,0,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,0,0,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,1,1,1,1,1,1
1,1,1,0,0,0,0,1,1,1,1,1,1
0,0,1,0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0,1,1,0,0,1,1,0
0,0,0,0,2_135,1,1,0,0,0,1,0,0
0,1,0,0,1,1,2_315,0,0,0,1,0,0
0,1,1,1,1,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,1,0,0,0,1
1,1,1,1,1,0,0,1,1,1,0,1,1
1,1,1,1,1,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,0,0,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,0,0,0,0,0,1,1,1,1
1,1,1,1,1,1,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,1,1,1,1,1
1,1,1,1,1,0,0,0,0,0,1,1,1
0,1,1,0,1,1,2_45,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,2_225,1,1,0,0,0,0,0
0,0,1,0,0,0,0,1,0,1,1,0,0
0,1,1,1,0,0,0,0,1,1,1,1,0
1,1,1,0,0,0,0,0,0,1,1,1,1
1,1,0,0,0,1,1,1,0,1,1,1,1
1,1,1,0,0,0,0,1,1,1,1,1,1
1,1,1,1,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,0,0,0,0,0,1,1,1,1
1,1,1,0,0,0,0,0,1,1,1,1,1
1,1,1,0,0,0,0,1,1,1,1,1,1
1,1,1,0,0,0,0,1,1,1,1,1,1
1,0,1,1,0,0,0,0,1,1,1,1,0
0,0,2_225,1,1,0,0,0,0,1,0,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0
0,0,0,0,1,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,0,0,2_135,1,0
1,1,0,0,0,0,0,1,1,0,1,1,1
1,1,0,0,0,0,0,0,1,1,1,1,1
1,1,1,0,0,0,0,0,1,1,1,1,1
1,1,0,0,0,0,0,1,1,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1,1,1,0,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,0,0,1,1,1,1
0,1,0,0,0,0,0,2_135,1,1,1,1,1
0,0,0,0,0,0,1,1,1,0,0,0,1
0,0,0,0,0,1,1,1,0,0,0,0,0
0,0,0,0,1,1,1,0,0,0,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,1,1,0,0
1,1,1,1,0,0,0,0,1,1,1,1,0
1,1,1,0,0,0,0,1,1,1,1,1,1
1,1,1,1,2_45,0,0,0,1,1,1,1,1
1,1,1,1,1,0,0,0,1,1,1,1,1
1,1,1,1,0,0,0,0,0,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
